run_id,engine,mode,prompt_id,token_index,token_ms
1,nano,no_cache,p1_L768,0,325.729981
1,nano,no_cache,p1_L768,1,220.396081
1,nano,no_cache,p1_L768,2,212.736406
1,nano,no_cache,p1_L768,3,219.054065
1,nano,no_cache,p1_L768,4,203.266096
1,nano,no_cache,p1_L768,5,200.400187
1,nano,no_cache,p1_L768,6,204.673178
1,nano,no_cache,p1_L768,7,199.983167
1,nano,no_cache,p1_L768,8,218.522927
1,nano,no_cache,p1_L768,9,212.567137
1,nano,no_cache,p1_L768,10,218.247374
1,nano,no_cache,p1_L768,11,213.753087
1,nano,no_cache,p1_L768,12,219.300920
1,nano,no_cache,p1_L768,13,232.431481
1,nano,no_cache,p1_L768,14,208.080979
1,nano,no_cache,p1_L768,15,202.398290
1,nano,no_cache,p1_L768,16,235.942440
1,nano,no_cache,p1_L768,17,243.760460
1,nano,no_cache,p1_L768,18,247.160592
1,nano,no_cache,p1_L768,19,216.369741
1,nano,no_cache,p1_L768,20,237.419291
1,nano,no_cache,p1_L768,21,254.224112
1,nano,no_cache,p1_L768,22,216.106799
1,nano,no_cache,p1_L768,23,207.356065
1,nano,no_cache,p1_L768,24,210.725193
1,nano,no_cache,p1_L768,25,221.072972
1,nano,no_cache,p1_L768,26,243.792853
1,nano,no_cache,p1_L768,27,229.881202
1,nano,no_cache,p1_L768,28,202.537553
1,nano,no_cache,p1_L768,29,209.111917
1,nano,no_cache,p1_L768,30,212.030924
1,nano,no_cache,p1_L768,31,207.041696
1,nano,no_cache,p1_L768,32,211.201446
1,nano,no_cache,p1_L768,33,203.889922
1,nano,no_cache,p1_L768,34,200.795777
1,nano,no_cache,p1_L768,35,197.131936
1,nano,no_cache,p1_L768,36,247.418671
1,nano,no_cache,p1_L768,37,243.754652
1,nano,no_cache,p1_L768,38,262.919838
1,nano,no_cache,p1_L768,39,264.405353
1,nano,no_cache,p1_L768,40,259.889933
1,nano,no_cache,p1_L768,41,258.990912
1,nano,no_cache,p1_L768,42,221.470587
1,nano,no_cache,p1_L768,43,216.147663
1,nano,no_cache,p1_L768,44,224.427083
1,nano,no_cache,p1_L768,45,206.881346
1,nano,no_cache,p1_L768,46,220.022744
1,nano,no_cache,p1_L768,47,224.369110
1,nano,no_cache,p1_L768,48,219.089751
1,nano,no_cache,p1_L768,49,227.816931
1,nano,no_cache,p1_L768,50,217.690464
1,nano,no_cache,p1_L768,51,215.404384
1,nano,no_cache,p1_L768,52,222.852950
1,nano,no_cache,p1_L768,53,223.101908
1,nano,no_cache,p1_L768,54,223.924468
1,nano,no_cache,p1_L768,55,282.495482
1,nano,no_cache,p1_L768,56,213.390627
1,nano,no_cache,p1_L768,57,231.091333
1,nano,no_cache,p1_L768,58,215.448126
1,nano,no_cache,p1_L768,59,215.009246
1,nano,no_cache,p1_L768,60,218.341955
1,nano,no_cache,p1_L768,61,216.974793
1,nano,no_cache,p1_L768,62,224.115224
1,nano,no_cache,p1_L768,63,251.857585
1,nano,no_cache,p1_L768,64,252.824439
1,nano,no_cache,p1_L768,65,220.246116
1,nano,no_cache,p1_L768,66,249.821556
1,nano,no_cache,p1_L768,67,217.835670
1,nano,no_cache,p1_L768,68,215.784823
1,nano,no_cache,p1_L768,69,216.554666
1,nano,no_cache,p1_L768,70,267.983185
1,nano,no_cache,p1_L768,71,245.870286
1,nano,no_cache,p1_L768,72,219.575715
1,nano,no_cache,p1_L768,73,226.477743
1,nano,no_cache,p1_L768,74,246.178951
1,nano,no_cache,p1_L768,75,227.969488
1,nano,no_cache,p1_L768,76,234.802705
1,nano,no_cache,p1_L768,77,237.304879
1,nano,no_cache,p1_L768,78,272.719331
1,nano,no_cache,p1_L768,79,267.547428
1,nano,no_cache,p1_L768,80,275.011711
1,nano,no_cache,p1_L768,81,235.997393
1,nano,no_cache,p1_L768,82,270.941238
1,nano,no_cache,p1_L768,83,258.379718
1,nano,no_cache,p1_L768,84,255.051160
1,nano,no_cache,p1_L768,85,227.386457
1,nano,no_cache,p1_L768,86,219.123457
1,nano,no_cache,p1_L768,87,226.850371
