gen_tokens,speedup_kv_cache_predicted,speedup_kv_cache_observed
128.0,1.082587524278909,1.1117696398065378
133.89727191778223,1.0869711844673466,
140.06624552362905,1.0913725951620639,
146.51943877640787,1.0957918282391774,
153.26994636785574,1.1002289558658487,
160.3314662940678,1.1046840505014606,
167.7183276511995,1.1091571848988027,
175.44551971178404,1.1136484321052575,
183.52872234066697,1.1181578654639945,
191.9843378122769,1.1226855586151676,
200.82952409379513,1.127231585497117,
210.08222966176342,1.1317960203475788,
219.7612299227741,1.136378937704893,
229.88616531215584,1.1409804124092262,
240.47758114795292,1.1456005196037895,
251.5569693210781,1.1502393347360678,
263.1468119062313,1.1548969335590509,
275.27062678207926,1.159573392132471,
287.9530153532689,1.1642687868240442,
301.2197124711092,1.1689831943107192,
315.097638654221,1.1737166915799269,
329.6149547151197,1.1784693559308401,
344.80111890357705,1.183241264975634,
360.6869466827174,1.1880324966407556,
377.30467325914407,1.1928431291681931,
394.6880189939812,1.1976732411167572,
412.8722578275618,1.202522911363362,
431.8942888566073,1.2073922191043125,
451.7927112091433,1.2122812438565997,
472.6079023690838,1.2171900654591983,
494.38210010942106,1.2221187640743698,
517.159488200276,1.2270674201889724,
540.9862860657307,1.232036114615776,
565.910842571361,1.2370249284947792,
591.9837341328035,1.2420339432945384,
619.2578673444065,1.2470632408134943,
647.7885863362494,1.2521129031813103,
677.633785077348,1.2571830128602122,
708.8540248529506,1.262273652646336,
741.5126571542961,1.2673849056710789,
775.6759522302034,1.272516855402458,
811.4132335613454,1.2776695856464715,
848.7970185300813,1.2828431805484695,
887.9031655712903,1.288037724594527,
928.8110281028023,1.2932533026128232,
971.6036155477798,1.2984899997750279,
1016.3677617757924,1.303747901597691,
1063.1943013043829,1.30902709394364,
1112.1782536186677,1.3143276630233818,
1163.4190159829916,1.3196496953965107,
1217.020565135885,1.324993277973122,
1273.0916682775985,1.330358498015231,
1331.7461037783473,1.3357454431381979,
1393.1028920551298,1.3411542013121593,
1457.2865370855811,1.3465848608634634,
1524.4272790489963,1.3520375104761144,
1594.661358607095,1.3575122391932186,
1668.1312933608945,1.3630091364184405,
1744.986167044572,1.3685282919174602,
1825.3819320432474,1.3740697958194428,
1909.4817258484486,1.3796337386185071,
1997.4562020934832,1.3852202111752048,
2089.4838768404043,1.390829304718004,
2185.751490821261,1.3964611108447798,
2286.45438836869,1.4021157215243083,
2391.7969138047574,1.40779322909777,
2501.992826092406,1.4134937262802574,
2617.2657325909017,1.419217306162289,
2737.8495427954495,1.4249640622113295,
2863.9889429817035,1.4307340882733157,
2995.9398927183042,1.4365274785741895,
3133.9701442549513,1.4423443277214367,
3278.3597858399753,1.4481847307056324,
3429.4018100698213,1.4540487829019904,
3587.402708423859,1.4599365800719233,
3752.6830931907616,1.4658482183646033,
3925.5783480486566,1.4717837943185361,
4106.439308618976,1.477743404863133,
4295.632974375198,1.4837271473202984,
4493.543253350836,1.4897351194060142,
4700.571741158068,1.4957674192319408,
4917.138535897539,1.5018241453070142,
5143.683090613114,1.5079053965390583,
5380.66510502127,1.514011272236399,
5628.565458324651,1.5201418721094848,
5887.887185002598,1.526297296272517,
