run_id,engine,mode,prompt_id,token_index,token_ms
1,nano,no_cache,p1,0,264.933204
1,nano,no_cache,p1,1,276.714203
1,nano,no_cache,p1,2,284.229010
1,nano,no_cache,p1,3,282.880740
1,nano,no_cache,p1,4,279.246356
1,nano,no_cache,p1,5,282.414876
1,nano,no_cache,p1,6,284.570928
1,nano,no_cache,p1,7,286.492852
1,nano,no_cache,p1,8,279.949712
1,nano,no_cache,p1,9,288.026359
1,nano,no_cache,p1,10,282.916937
1,nano,no_cache,p1,11,282.734028
1,nano,no_cache,p1,12,299.426360
1,nano,no_cache,p1,13,343.833894
1,nano,no_cache,p1,14,296.633505
1,nano,no_cache,p1,15,290.498482
1,nano,no_cache,p1,16,290.308750
1,nano,no_cache,p1,17,286.950774
1,nano,no_cache,p1,18,285.685435
1,nano,no_cache,p1,19,289.249639
1,nano,no_cache,p1,20,288.061011
1,nano,no_cache,p1,21,286.134095
1,nano,no_cache,p1,22,289.999439
1,nano,no_cache,p1,23,288.460999
1,nano,no_cache,p1,24,287.985492
1,nano,no_cache,p1,25,287.575853
1,nano,no_cache,p1,26,291.946156
1,nano,no_cache,p1,27,290.203241
1,nano,no_cache,p1,28,288.955668
1,nano,no_cache,p1,29,295.379083
1,nano,no_cache,p1,30,293.637505
1,nano,no_cache,p1,31,290.544079
1,nano,no_cache,p1,32,290.339935
1,nano,no_cache,p1,33,302.222279
1,nano,no_cache,p1,34,290.793145
1,nano,no_cache,p1,35,296.191302
1,nano,no_cache,p1,36,310.039182
1,nano,no_cache,p1,37,300.250113
1,nano,no_cache,p1,38,299.839766
1,nano,no_cache,p1,39,303.046345
1,nano,no_cache,p1,40,302.961572
1,nano,no_cache,p1,41,305.900668
1,nano,no_cache,p1,42,296.236319
1,nano,no_cache,p1,43,364.844152
1,nano,no_cache,p1,44,337.084278
1,nano,no_cache,p1,45,296.398392
1,nano,no_cache,p1,46,297.470917
1,nano,no_cache,p1,47,297.239333
1,nano,no_cache,p1,48,327.000807
1,nano,no_cache,p1,49,372.273951
1,nano,no_cache,p1,50,348.222696
1,nano,no_cache,p1,51,300.903080
1,nano,no_cache,p1,52,309.675191
1,nano,no_cache,p1,53,303.332505
1,nano,no_cache,p1,54,304.800219
1,nano,no_cache,p1,55,341.056220
1,nano,no_cache,p1,56,375.837100
1,nano,no_cache,p1,57,305.171319
1,nano,no_cache,p1,58,304.266219
1,nano,no_cache,p1,59,304.666284
1,nano,no_cache,p1,60,306.191703
1,nano,no_cache,p1,61,310.088644
1,nano,no_cache,p1,62,310.960388
1,nano,no_cache,p1,63,306.708421
1,nano,no_cache,p1,64,308.429390
1,nano,no_cache,p1,65,311.118278
1,nano,no_cache,p1,66,307.021176
1,nano,no_cache,p1,67,309.022481
1,nano,no_cache,p1,68,310.313487
1,nano,no_cache,p1,69,302.287004
1,nano,no_cache,p1,70,301.070509
1,nano,no_cache,p1,71,306.179753
1,nano,no_cache,p1,72,303.717126
1,nano,no_cache,p1,73,309.723278
1,nano,no_cache,p1,74,307.363498
1,nano,no_cache,p1,75,314.527327
1,nano,no_cache,p1,76,312.790572
1,nano,no_cache,p1,77,312.743956
1,nano,no_cache,p1,78,312.201640
1,nano,no_cache,p1,79,308.489734
1,nano,no_cache,p1,80,310.571881
1,nano,no_cache,p1,81,319.451785
1,nano,no_cache,p1,82,310.603791
1,nano,no_cache,p1,83,312.012701
1,nano,no_cache,p1,84,319.014523
1,nano,no_cache,p1,85,336.615855
1,nano,no_cache,p1,86,311.247773
1,nano,no_cache,p1,87,320.588149
1,nano,no_cache,p1,88,319.722671
1,nano,no_cache,p1,89,315.834236
1,nano,no_cache,p1,90,320.437042
1,nano,no_cache,p1,91,329.634373
1,nano,no_cache,p1,92,326.563231
1,nano,no_cache,p1,93,332.136240
1,nano,no_cache,p1,94,332.327940
1,nano,no_cache,p1,95,327.018597
1,nano,no_cache,p1,96,332.123201
1,nano,no_cache,p1,97,338.063116
1,nano,no_cache,p1,98,332.192915
1,nano,no_cache,p1,99,337.143446
1,nano,no_cache,p1,100,335.352638
1,nano,no_cache,p1,101,327.866126
1,nano,no_cache,p1,102,332.175671
1,nano,no_cache,p1,103,339.440569
1,nano,no_cache,p1,104,331.328733
1,nano,no_cache,p1,105,339.318531
1,nano,no_cache,p1,106,337.496784
1,nano,no_cache,p1,107,332.035892
1,nano,no_cache,p1,108,331.996523
1,nano,no_cache,p1,109,326.453017
1,nano,no_cache,p1,110,326.106728
1,nano,no_cache,p1,111,326.956690
1,nano,no_cache,p1,112,327.994197
1,nano,no_cache,p1,113,336.048849
1,nano,no_cache,p1,114,345.324544
1,nano,no_cache,p1,115,345.910449
1,nano,no_cache,p1,116,342.254706
1,nano,no_cache,p1,117,344.791062
1,nano,no_cache,p1,118,342.585066
1,nano,no_cache,p1,119,342.651979
1,nano,no_cache,p1,120,344.441681
1,nano,no_cache,p1,121,339.649228
1,nano,no_cache,p1,122,334.359640
1,nano,no_cache,p1,123,339.683415
1,nano,no_cache,p1,124,336.820106
1,nano,no_cache,p1,125,337.524751
1,nano,no_cache,p1,126,340.421599
1,nano,no_cache,p1,127,339.672442
2,nano,kv_cache,p1,0,70.608537
2,nano,kv_cache,p1,1,69.036851
2,nano,kv_cache,p1,2,70.318947
2,nano,kv_cache,p1,3,69.446820
2,nano,kv_cache,p1,4,69.535132
2,nano,kv_cache,p1,5,69.330747
2,nano,kv_cache,p1,6,69.657573
2,nano,kv_cache,p1,7,69.326823
2,nano,kv_cache,p1,8,68.871914
2,nano,kv_cache,p1,9,69.671549
2,nano,kv_cache,p1,10,69.761872
2,nano,kv_cache,p1,11,69.907104
2,nano,kv_cache,p1,12,72.522216
2,nano,kv_cache,p1,13,69.001496
2,nano,kv_cache,p1,14,69.969136
2,nano,kv_cache,p1,15,69.968599
2,nano,kv_cache,p1,16,71.428358
2,nano,kv_cache,p1,17,68.879117
2,nano,kv_cache,p1,18,69.575865
2,nano,kv_cache,p1,19,69.773575
2,nano,kv_cache,p1,20,70.745287
2,nano,kv_cache,p1,21,69.676951
2,nano,kv_cache,p1,22,68.367436
2,nano,kv_cache,p1,23,69.654311
2,nano,kv_cache,p1,24,69.436911
2,nano,kv_cache,p1,25,68.440854
2,nano,kv_cache,p1,26,71.905719
2,nano,kv_cache,p1,27,70.095827
2,nano,kv_cache,p1,28,69.615505
2,nano,kv_cache,p1,29,70.442358
2,nano,kv_cache,p1,30,70.544907
2,nano,kv_cache,p1,31,70.858410
2,nano,kv_cache,p1,32,70.413420
2,nano,kv_cache,p1,33,69.670594
2,nano,kv_cache,p1,34,70.884264
2,nano,kv_cache,p1,35,71.837738
2,nano,kv_cache,p1,36,68.754904
2,nano,kv_cache,p1,37,69.586651
2,nano,kv_cache,p1,38,69.756963
2,nano,kv_cache,p1,39,70.586068
2,nano,kv_cache,p1,40,71.417070
2,nano,kv_cache,p1,41,72.220068
2,nano,kv_cache,p1,42,70.602534
2,nano,kv_cache,p1,43,72.510448
2,nano,kv_cache,p1,44,70.894767
2,nano,kv_cache,p1,45,71.963737
2,nano,kv_cache,p1,46,69.485088
2,nano,kv_cache,p1,47,70.828516
2,nano,kv_cache,p1,48,71.200475
2,nano,kv_cache,p1,49,70.954476
2,nano,kv_cache,p1,50,70.286284
2,nano,kv_cache,p1,51,71.234837
2,nano,kv_cache,p1,52,70.273298
2,nano,kv_cache,p1,53,71.364437
2,nano,kv_cache,p1,54,74.213434
2,nano,kv_cache,p1,55,74.574938
2,nano,kv_cache,p1,56,72.308347
2,nano,kv_cache,p1,57,72.542715
2,nano,kv_cache,p1,58,71.748208
2,nano,kv_cache,p1,59,72.662230
2,nano,kv_cache,p1,60,71.911275
2,nano,kv_cache,p1,61,71.870133
2,nano,kv_cache,p1,62,70.819291
2,nano,kv_cache,p1,63,69.838216
2,nano,kv_cache,p1,64,71.679537
2,nano,kv_cache,p1,65,71.209334
2,nano,kv_cache,p1,66,71.404956
2,nano,kv_cache,p1,67,71.235874
2,nano,kv_cache,p1,68,72.415976
2,nano,kv_cache,p1,69,72.106620
2,nano,kv_cache,p1,70,70.973348
2,nano,kv_cache,p1,71,72.241715
2,nano,kv_cache,p1,72,71.155199
2,nano,kv_cache,p1,73,71.265749
2,nano,kv_cache,p1,74,70.978464
2,nano,kv_cache,p1,75,70.115959
2,nano,kv_cache,p1,76,71.401146
2,nano,kv_cache,p1,77,71.644897
2,nano,kv_cache,p1,78,71.184401
