gen_tokens,speedup_no_cache_predicted,speedup_no_cache_observed
128.0,0.7847151942740744,0.7782794383041846
133.89727191778223,0.786376836640562,
140.06624552362905,0.7880384790070497,
146.51943877640787,0.7897001213735373,
153.26994636785574,0.791361763740025,
160.3314662940678,0.7930234061065127,
167.7183276511995,0.7946850484730003,
175.44551971178404,0.7963466908394878,
183.52872234066697,0.7980083332059755,
191.9843378122769,0.7996699755724631,
200.82952409379513,0.8013316179389507,
210.08222966176342,0.8029932603054384,
219.7612299227741,0.8046549026719261,
229.88616531215584,0.8063165450384137,
240.47758114795292,0.8079781874049013,
251.5569693210781,0.8096398297713889,
263.1468119062313,0.8113014721378766,
275.27062678207926,0.8129631145043643,
287.9530153532689,0.8146247568708519,
301.2197124711092,0.8162863992373395,
315.097638654221,0.8179480416038272,
329.6149547151197,0.8196096839703148,
344.80111890357705,0.8212713263368024,
360.6869466827174,0.82293296870329,
377.30467325914407,0.8245946110697777,
394.6880189939812,0.8262562534362654,
412.8722578275618,0.827917895802753,
431.8942888566073,0.8295795381692406,
451.7927112091433,0.8312411805357283,
472.6079023690838,0.832902822902216,
494.38210010942106,0.8345644652687035,
517.159488200276,0.8362261076351911,
540.9862860657307,0.8378877500016788,
565.910842571361,0.8395493923681664,
591.9837341328035,0.8412110347346541,
619.2578673444065,0.8428726771011417,
647.7885863362494,0.8445343194676294,
677.633785077348,0.8461959618341169,
708.8540248529506,0.8478576042006046,
741.5126571542961,0.8495192465670922,
775.6759522302034,0.8511808889335799,
811.4132335613454,0.8528425313000676,
848.7970185300813,0.8545041736665552,
887.9031655712903,0.8561658160330428,
928.8110281028023,0.8578274583995305,
971.6036155477798,0.8594891007660181,
1016.3677617757924,0.8611507431325057,
1063.1943013043829,0.8628123854989933,
1112.1782536186677,0.864474027865481,
1163.4190159829916,0.8661356702319687,
1217.020565135885,0.8677973125984563,
1273.0916682775985,0.8694589549649439,
1331.7461037783473,0.8711205973314315,
1393.1028920551298,0.8727822396979192,
1457.2865370855811,0.8744438820644068,
1524.4272790489963,0.8761055244308944,
1594.661358607095,0.8777671667973821,
1668.1312933608945,0.8794288091638698,
1744.986167044572,0.8810904515303573,
1825.3819320432474,0.882752093896845,
1909.4817258484486,0.8844137362633326,
1997.4562020934832,0.8860753786298203,
2089.4838768404043,0.8877370209963079,
2185.751490821261,0.8893986633627955,
2286.45438836869,0.8910603057292832,
2391.7969138047574,0.8927219480957709,
2501.992826092406,0.8943835904622585,
2617.2657325909017,0.896045232828746,
2737.8495427954495,0.8977068751952337,
2863.9889429817035,0.8993685175617214,
2995.9398927183042,0.901030159928209,
3133.9701442549513,0.9026918022946966,
3278.3597858399753,0.9043534446611843,
3429.4018100698213,0.906015087027672,
3587.402708423859,0.9076767293941596,
3752.6830931907616,0.9093383717606471,
3925.5783480486566,0.9110000141271348,
4106.439308618976,0.9126616564936225,
4295.632974375198,0.9143232988601102,
4493.543253350836,0.9159849412265977,
4700.571741158068,0.9176465835930854,
4917.138535897539,0.9193082259595731,
5143.683090613114,0.9209698683260605,
5380.66510502127,0.9226315106925482,
5628.565458324651,0.9242931530590359,
5887.887185002598,0.9259547954255235,
6159.156495558736,0.9276164377920112,
6442.923844296898,0.9292780801584988,
6739.765046292067,0.9309397225249865,
7050.282445822916,0.9326013648914742,
7375.106138636858,0.9342630072579617,
7714.895250527848,0.9359246496244493,
8070.339274821351,0.937586291990937,
8442.15947148057,0.9392479343574247,
8831.110330672764,0.9409095767239123,
9237.981103765846,0.9425712190903999,
9663.59740486147,0.9442328614568876,
10108.822886114942,0.9458945038233753,
10574.560990240869,0.9475561461898628,
11061.756783761373,0.9492177885563504,
11571.398874716153,0.9508794309228381,
12104.521418726483,0.9525410732893258,
12662.206217483104,0.9542027156558134,
13245.584913916926,0.955864358022301,
13855.841288506335,0.9575260003887887,
14494.213661381007,0.9591876427552763,
15161.997405096601,0.9608492851217638,
15860.547573179112,0.9625109274882515,
16591.281649772554,0.9641725698547392,
17355.6824259696,0.9658342122212269,
18155.301008661907,0.9674958545877145,
18991.759968015525,0.9691574969542021,
19866.756629958036,0.9708191393206898,
20782.06652035857,0.9724807816871774,
21739.546967889746,0.974142424053665,
22741.140872882257,0.9758040664201526,
23788.880649819614,0.9774657087866403,
24884.892351473194,0.979127351153128,
26031.399983046424,0.9807889935196156,
27230.730015082154,0.9824506358861032,
28485.31610429036,0.9841122782525908,
29797.704031876186,0.9857739206190785,
31170.556869388485,0.9874355629855662,
32606.660382571885,0.9890972053520537,
34108.92868418751,0.9907588477185414,
35680.41014727267,0.9924204900850291,
37324.29359083883,0.9940821324515168,
39043.91475055999,0.9957437748180042,
40842.763047581524,0.9974054171844919,
42724.488669184204,0.9990670595509796,
44692.90997567164,1.0007287019174673,
46752.02124851142,1.0023903442839548,
48906.00079545203,1.0040519866504425,
51159.21942906189,1.0057136290169302,
53516.249335895285,1.0073752713834176,
55981.87335428279,1.0090369137499053,
58561.09467957222,1.010698556116393,
61259.147016513125,1.0123601984828807,
64081.50519938645,1.0140218408493684,
67033.8963014298,1.0156834832158559,
70122.31125610121,1.0173451255823436,
73353.01701376202,1.0190067679488313,
76732.56925844851,1.0206684103153187,
80267.82571053554,1.0223300526818067,
83965.96004228687,1.0239916950482941,
87834.476434529,1.0256533374147816,
91881.22480398578,1.0273149797812695,
96114.41673217324,1.028976622147757,
100542.64212817834,1.0306382645142447,
105174.88665913242,1.0322999068807324,
110020.54998374841,1.0339615492472198,
115089.46482592131,1.0356231916137077,
120391.91692709693,1.0372848339801952,
125938.66591789479,1.0389464763466827,
131740.9671513368,1.0406081187131706,
137810.59454198577,1.042269761079658,
144159.86445733978,1.0439314034461458,
150801.6607099612,1.0455930458126335,
157749.4607010534,1.047254688179121,
165017.36276853495,1.0489163305456088,
172620.11479510795,1.0505779729120963,
180573.1441343698,1.052239615278584,
188892.58891569197,1.0539012576450715,
197595.33079139292,1.0555629000115592,
206699.02919265075,1.0572245423780469,
216222.15716367142,1.0588861847445346,
226184.03884682446,1.060547827111022,
236604.88869480864,1.0622094694775097,
247505.85248941742,1.0638711118439974,
258909.05025014057,1.065532754210485,
270837.62111967016,1.0671943965769728,
283315.77031738905,1.0688560389434603,
296368.8182561205,1.070517681309948,
310023.2519218087,1.0721793236764356,
324306.77862038655,1.0738409660429231,
339248.3822008903,1.075502608409411,
354878.3818689091,1.0771642507758985,
371228.4937097175,1.0788258931423862,
388331.89504592743,1.0804875355088737,
406223.29176025215,1.0821491778753614,
424938.9887199932,1.0838108202418493,
444516.9634461584,1.0854724626083367,
464996.94317669596,1.0871341049748242,
486420.4854802151,1.088795747341312,
508831.0625837819,1.0904573897077996,
532274.1495858968,1.0921190320742873,
