prompt_len,speedup_no_cache_predicted,speedup_no_cache_observed
384.0,0.784594609597825,0.7723819534620056
404.12946385994996,0.7939906903207622,
425.314123853465,0.8033867710436992,
447.6092938670971,0.8127828517666363,
471.0731873678143,0.8221789324895733,
495.76706940039713,0.8315750132125105,
521.7554165526069,0.8409710939354474,
549.1060853058068,0.8503671746583844,
577.890489210603,0.8597632553813214,
608.1837853501182,0.8691593361042588,
640.0650705777555,0.8785554168271957,
673.6175880418471,0.8879514975501329,
708.9289445364172,0.8973475782730699,
746.0913392455792,0.9067436589960071,
785.2018044788234,0.9161397397189442,
826.3624590257606,0.9255358204418812,
869.68077479185,0.9349319011648184,
915.269857411292,0.9443279818877554,
963.248741569787,0.9537240626106923,
1013.7427018082547,0.9631201433336295,
1066.8835796190285,0.9725162240565667,
1122.8101276885993,0.9819123047795036,
1181.6683721857173,0.9913083855024408,
1243.6119940408166,1.0007044662253777,
1308.802730212289,1.010100546948315,
1377.41079598732,1.019496627671252,
1449.6153294199542,1.028892708394189,
1525.6048590667986,1.038288789117126,
1605.5777962416657,1.0476848698400634,
1689.7429530744398,1.0570809505630003,
1778.3200877268255,1.0664770312859373,
1871.5404781885982,1.0758731120088747,
1969.6475261524802,1.0852691927318117,
2072.8973925444748,1.0946652734547486,
2181.559666368978,1.104061354177686,
2295.9180686150657,1.113457434900623,
2416.2711930619244,1.12285351562356,
2542.933285917596,1.132249596346497,
2676.2350663268194,1.1416456770694339,
2816.5245898902467,1.1510417577923713,
2964.168157449767,1.1604378385153082,
3119.5512715127893,1.1698339192382456,
3283.07964281273,1.1792299999611826,
3455.1802496339174,1.1886260806841196,
3636.3024526667778,1.1980221614070565,
3826.919168304285,1.2074182421299935,
4027.5281034431705,1.216814322852931,
4238.653055013982,1.2262104035758679,
4460.845277633175,1.2356064842988048,
4694.684922948136,1.2450025650217418,
4940.7825544333855,1.2543986457446787,
5199.780741593124,1.2637947264676161,
5472.355737732608,1.273190807190553,
5759.2192456791645,1.28258688791349,
6061.120276063088,1.2919829686364275,
6378.847103010538,1.3013790493593644,
6713.229322354807,1.3107751300823014,
7065.140017739947,1.3201712108052388,
7435.49804027272,1.3295672915281758,
7825.270407674797,1.3389633722511127,
8235.474829199862,1.3483594529740501,
8667.182362907957,1.357755533696987,
