gen_tokens,speedup_no_cache_predicted,speedup_no_cache_observed
128.0,0.778839646468658,0.7782794383041846
133.89727191778223,0.7804031745470859,
140.06624552362905,0.7819698414231638,
146.51943877640787,0.7835396533980581,
153.26994636785574,0.7851126167855849,
160.3314662940678,0.7866887379122354,
167.7183276511995,0.7882680231172012,
175.44551971178404,0.7898504787524001,
183.52872234066697,0.7914361111825011,
191.9843378122769,0.7930249267849506,
200.82952409379513,0.7946169319499976,
210.08222966176342,0.7962121330807198,
219.7612299227741,0.7978105365930489,
229.88616531215584,0.7994121489157969,
240.47758114795292,0.8010169764906815,
251.5569693210781,0.8026250257723523,
263.1468119062313,0.8042363032284164,
275.27062678207926,0.8058508153394653,
287.9530153532689,0.8074685685990999,
301.2197124711092,0.809089569513957,
315.097638654221,0.8107138246037358,
329.6149547151197,0.8123413404012237,
344.80111890357705,0.8139721234523227,
360.6869466827174,0.815606180316076,
377.30467325914407,0.8172435175646939,
394.6880189939812,0.8188841417835806,
412.8722578275618,0.8205280595713603,
431.8942888566073,0.8221752775399047,
451.7927112091433,0.8238258023143579,
472.6079023690838,0.8254796405331647,
494.38210010942106,0.8271367988480967,
517.159488200276,0.8287972839242785,
540.9862860657307,0.8304611024402155,
565.910842571361,0.83212826108782,
591.9837341328035,0.8337987665724386,
619.2578673444065,0.8354726256128785,
647.7885863362494,0.8371498449414353,
677.633785077348,0.8388304313039198,
708.8540248529506,0.8405143914596851,
741.5126571542961,0.8422017321816534,
775.6759522302034,0.8438924602563439,
811.4132335613454,0.8455865824839,
848.7970185300813,0.8472841056781159,
887.9031655712903,0.848985036666465,
928.8110281028023,0.8506893822901268,
971.6036155477798,0.8523971494040145,
1016.3677617757924,0.8541083448768026,
1063.1943013043829,0.8558229755909547,
1112.1782536186677,0.8575410484427506,
1163.4190159829916,0.8592625703423151,
1217.020565135885,0.8609875482136443,
1273.0916682775985,0.862715988994635,
1331.7461037783473,0.8644478996371117,
1393.1028920551298,0.8661832871068544,
1457.2865370855811,0.8679221583836276,
1524.4272790489963,0.8696645204612075,
1594.661358607095,0.8714103803474098,
1668.1312933608945,0.8731597450641192,
1744.986167044572,0.8749126216473166,
1825.3819320432474,0.8766690171471079,
1909.4817258484486,0.8784289386277518,
1997.4562020934832,0.8801923931676888,
2089.4838768404043,0.8819593878595696,
2185.751490821261,0.883729929810283,
2286.45438836869,0.8855040261409852,
2391.7969138047574,0.8872816839871285,
2501.992826092406,0.8890629104984891,
2617.2657325909017,0.8908477128391967,
2737.8495427954495,0.8926360981877632,
2863.9889429817035,0.8944280737371116,
2995.9398927183042,0.8962236466946042,
3133.9701442549513,0.8980228242820724,
3278.3597858399753,0.8998256137358457,
3429.4018100698213,0.9016320223067801,
3587.402708423859,0.9034420572602886,
3752.6830931907616,0.9052557258763686,
3925.5783480486566,0.9070730354496331,
4106.439308618976,0.9088939932893383,
4295.632974375198,0.9107186067194143,
4493.543253350836,0.9125468830784939,
4700.571741158068,0.9143788297199422,
4917.138535897539,0.9162144540118865,
5143.683090613114,0.9180537633372455,
5380.66510502127,0.9198967650937592,
5628.565458324651,0.9217434666940185,
5887.887185002598,0.9235938755654954,
6159.156495558736,0.9254479991505726,
6442.923844296898,0.9273058449065732,
6739.765046292067,0.9291674203057914,
7050.282445822916,0.9310327328355215,
7375.106138636858,0.932901789998089,
7714.895250527848,0.9347745993108804,
8070.339274821351,0.9366511683063732,
8442.15947148057,0.938531504532167,
8831.110330672764,0.9404156155510124,
9237.981103765846,0.9423035089408428,
9663.59740486147,0.9441951922948044,
10108.822886114942,0.9460906732212868,
10574.560990240869,0.947989959343953,
11061.756783761373,0.9498930583017713,
11571.398874716153,0.9517999777490446,
12104.521418726483,0.9537107253554425,
12662.206217483104,0.955625308806031,
13245.584913916926,0.9575437358013041,
13855.841288506335,0.9594660140572152,
14494.213661381007,0.9613921513052067,
15161.997405096601,0.9633221552922423,
15860.547573179112,0.9652560337808378,
16591.281649772554,0.9671937945490925,
17355.6824259696,0.96913544539072,
18155.301008661907,0.9710809941150801,
18991.759968015525,0.9730304485472098,
19866.756629958036,0.9749838165278549,
20782.06652035857,0.9769411059135018,
21739.546967889746,0.9789023245764087,
22741.140872882257,0.9808674804046376,
23788.880649819614,0.9828365813020856,
24884.892351473194,0.984809635188517,
26031.399983046424,0.9867866499995954,
27230.730015082154,0.988767633686915,
28485.31610429036,0.9907525942180331,
29797.704031876186,0.9927415395765017,
31170.556869388485,0.9947344777619002,
32606.660382571885,0.9967314167898668,
34108.92868418751,0.9987323646921318,
35680.41014727267,1.0007373295165485,
37324.29359083883,1.002746319327127,
39043.91475055999,1.0047593422040657,
40842.763047581524,1.0067764062437838,
42724.488669184204,1.008797519558955,
44692.90997567164,1.0108226902785382,
46752.02124851142,1.0128519265478118,
48906.00079545203,1.0148852365284062,
51159.21942906189,1.016922628398336,
53516.249335895285,1.018964110352033,
55981.87335428279,1.0210096906003796,
58561.09467957222,1.0230593773707424,
61259.147016513125,1.0251131789070032,
64081.50519938645,1.0271711034695943,
67033.8963014298,1.0292331593355306,
70122.31125610121,1.0312993547984433,
73353.01701376202,1.0333696981686133,
76732.56925844851,1.0354441977730042,
80267.82571053554,1.0375228619552963,
83965.96004228687,1.0396056990759195,
87834.476434529,1.0416927175120878,
91881.22480398578,1.0437839256578323,
96114.41673217324,1.0458793319240354,
100542.64212817834,1.047978944738464,
105174.88665913242,1.0500827725458042,
110020.54998374841,1.0521908238076951,
115089.46482592131,1.054303107002762,
120391.91692709693,1.0564196306266513,
125938.66591789479,1.0585404031920649,
131740.9671513368,1.060665433228794,
137810.59454198577,1.0627947292837525,
144159.86445733978,1.0649282999210137,
150801.6607099612,1.067066153721842,
157749.4607010534,1.0692082992847303,
165017.36276853495,1.0713547452254315,
172620.11479510795,1.0735055001769958,
180573.1441343698,1.0756605727898034,
188892.58891569197,1.0778199717316013,
197595.33079139292,1.0799837056875365,
206699.02919265075,1.0821517833601915,
216222.15716367142,1.084324213469619,
226184.03884682446,1.086501004753378,
236604.88869480864,1.0886821659665682,
247505.85248941742,1.0908677058818645,
258909.05025014057,1.0930576332895534,
270837.62111967016,1.0952519569975683,
283315.77031738905,1.0974506858315245,
296368.8182561205,1.0996538286347544,
310023.2519218087,1.101861394268344,
324306.77862038655,1.1040733916111674,
339248.3822008903,1.1062898295599237,
354878.3818689091,1.1085107170291724,
371228.4937097175,1.110736062951368,
388331.89504592743,1.1129658762768981,
406223.29176025215,1.1152001659741178,
424938.9887199932,1.1174389410293861,
444516.9634461584,1.1196822104471025,
464996.94317669596,1.1219299832497427,
486420.4854802151,1.1241822684778955,
508831.0625837819,1.1264390751902986,
532274.1495858968,1.1287004124638746,
556797.3167336645,1.130966289393769,
582450.3259513979,1.1332367150933853,
609285.2318165258,1.1355116986944227,
637356.4871877064,1.137791249346912,
666721.0536994901,1.1400753762192528,
697438.5173477409,1.1423640884982504,
729571.2094003551,1.144657395389153,
763184.3328786305,1.146955306115688,
798346.0948659462,1.1492578299201,
835127.8449122271,1.1515649760631868,
873604.2198150319,1.1538767538243377,
913853.2950710582,1.1561931725015708,
955956.7433053957,1.1585142414115694,
1000000.0,1.160839969889721,
