nembd,speedup_kv_cache_predicted,speedup_kv_cache_observed
384.0,1.197601591583662,1.1924810180436973
392.67688617188793,1.2039260122955666,
401.549835764713,1.2102504330074708,
410.62327903885574,1.2165748537193757,
419.9017463611148,1.2228992744312803,
429.3898704667198,1.2292236951431845,
439.0923887724525,1.2355481158550892,
449.0141457420382,1.2418725365669934,
459.1600953049843,1.2481969572788982,
469.53530333007416,1.2545213779908029,
480.1449501547561,1.2608457987027073,
490.99433317168206,1.2671702194146117,
502.08886947369416,1.2734946401265161,
513.4340985585771,1.2798190608384206,
525.0356850949282,1.2861434815503252,
536.8994217505216,1.2924679022622299,
549.0312320845884,1.2987923229741343,
561.4371735054459,1.3051167436860387,
574.1234402949594,1.3114411643979433,
587.0963667013455,1.317765585109848,
600.3624301018572,1.3240900058217524,
613.9282542369399,1.330414426533657,
627.80061251746,1.3367388472455612,
641.986431406667,1.343063267957466,
656.4927938785742,1.3493876886693708,
671.326942954483,1.355712109381275,
686.4962853194244,1.3620365300931796,
702.008395020311,1.3683609508050838,
717.871017247657,1.3746853715169884,
734.0920722027496,1.381009792228893,
750.6796590521989,1.3873342129407975,
767.6420599718538,1.3936586336527022,
784.9877442820862,1.3999830543646066,
802.7253726765201,1.406307475076511,
820.8638015463137,1.4126318957884156,
839.4120874021482,1.4189563165003203,
858.3794913961461,1.4252807372122245,
877.7754839459569,1.4316051579241291,
897.609749463334,1.4379295786360338,
917.8921911895592,1.4442539993479382,
938.6329361401229,1.4505784200598428,
959.8423401611456,1.456902840771747,
981.5309931000431,1.4632272614836517,
1003.7097240930356,1.4695516821955563,
1026.38960697213,1.4758761029074605,
1049.5819657942816,1.4822005236193654,
1073.298380495488,1.4885249443312698,
1097.5506926726516,1.4948493650431742,
1122.351011496082,1.5011737857550789,
1147.7117197555992,1.5074982064669833,
1173.6454800432593,1.5138226271788882,
1200.165241075775,1.5201470478907924,
1227.2842441598134,1.526471468602697,
1255.0160298033709,1.5327958893146012,
1283.3744444765439,1.5391203100265058,
1312.3736475250666,1.5454447307384105,
1342.0281182400686,1.5517691514503151,
1372.3526630875735,1.5580935721622193,
1403.3624231013703,1.564417992874124,
1435.0728814429206,1.5707424135860282,
1467.4998711320957,1.5770668342979328,
1500.6595829526004,1.5833912550098375,
1534.568573536018,1.589715675721742,
1569.2437736285397,1.5960400964336463,
1604.7024965444734,1.602364517145551,
1640.962446810777,1.6086889378574556,
1678.0417290069236,1.6150133585693602,
1715.958856804504,1.6213377792812649,
1754.7327622111068,1.627662199993169,
1794.3828050230547,1.6339866207050737,
1834.9287824917471,1.6403110414169784,
1876.3909392084197,1.6466354621288826,
1918.789977212256,1.6529598828407872,
1962.1470663269174,1.6592843035526914,
2006.4838547306213,1.665608724264596,
2051.82247976507,1.6719331449765007,
2098.1855789886195,1.6782575656884053,
2145.596301479194,1.68458198640031,
2194.0783193926277,1.6909064071122142,
2243.6558397821505,1.6972308278241188,
2294.353616684966,1.703555248536023,
2346.1969634819334,1.7098796692479281,
2399.211765536521,1.7162040899598323,
2453.4244931193707,1.722528510671737,
2508.862214624887,1.7288529313836416,
2565.552610086477,1.7351773520955458,
2623.523984997183,1.7415017728074504,
2682.8052844425947,1.747826193519355,
2743.4261075531354,1.7541506142312593,
2805.416722282885,1.760475034943164,
2868.808080522362,1.7667994556550681,
2933.6318335527935,1.7731238763669732,
2999.920347849572,1.7794482970788774,
3067.7067212428587,1.785772717790782,
3137.024799443274,1.7920971385026867,
3207.9091929410824,1.7984215592145913,
3280.3952942871856,1.8047459799264955,
3354.5192957645945,1.8110704006383997,
3430.318207459261,1.8173948213503044,
3507.8298757391526,1.823719242062209,
3587.0930021509653,1.8300436627741137,
3668.147162743776,1.8363680834860179,
3751.0328278293514,1.8426925041979225,
3835.791382188964,1.8490169249098272,
3922.4651457367813,1.8553413456217318,
4011.0973946502068,1.8616657663336365,
4101.732382977648,1.867990187045541,
4194.4153647345265,1.8743146077574449,
4289.192616498643,1.8806390284693495,
4386.111460515987,1.8869634491812541,
4485.220288328774,1.8932878698931588,
4586.56858493729,1.8996122906050634,
4690.206953507753,1.905936711316968,
4796.187140638444,1.9122611320288723,
4904.562062196756,1.918585552740777,
5015.385829740091,1.9249099734526816,
5128.713777533721,1.9312343941645858,
5244.602490179172,1.9375588148764904,
5363.109830866896,1.9438832355883946,
5484.294970267324,1.9502076563002992,
5608.218416074789,1.9565320770122039,
5734.942043218971,1.9628564977241085,
5864.529124759036,1.9691809184360132,
5997.044363475852,1.9755053391479178,
6132.553924178037,1.9818297598598216,
6271.125466738087,1.9881541805717262,
